date,wla,global_lei,global_lei_8m,pct_g20_rising,cb_net_cutters,usmlei
1994-07-31,11.927650816775461,100.8419,1.6878785334295259,76.47058823529412,25.0,31.958319703671197
1994-08-31,7.9480327089057505,100.9099,1.526075396690672,70.58823529411765,15.000000000000002,31.81914978459149
1994-09-30,6.494538372444259,100.9309,1.286556322486021,58.82352941176471,-4.999999999999999,28.339654874910313
1994-10-31,4.88728831146561,100.888,0.9513604776204829,58.82352941176471,-20.0,29.86499738660661
1994-11-30,8.156036762991558,100.773,0.5207487827033788,47.05882352941176,-25.0,29.210240413934223
1994-12-31,10.635837644961942,100.5838,0.005124135022185783,35.294117647058826,-20.0,28.180376870749605
1995-01-31,7.633454386630387,100.3422,-0.5430653480814556,29.411764705882355,-15.000000000000002,26.28854978877305
1995-02-28,8.608195638100893,100.0978,-1.0273643868639653,23.52941176470588,-25.0,20.295685766402826
1995-03-31,12.9333833891371,99.87885,-1.401004011753713,23.52941176470588,-15.000000000000002,11.23428192852025
1995-04-30,11.187454442758758,99.71432,-1.619315234175005,29.411764705882355,0.0,5.656469428549645
1995-05-31,11.794461990404685,99.61798,-1.6695752737412022,29.411764705882355,-2.3809523809523836,2.7992831655168775
1995-06-30,15.291470597926637,99.58432,-1.5749724538263763,35.294117647058826,7.14285714285714,3.2096739231877853
1995-07-31,14.600103650187531,99.59283,-1.3829299786058584,35.294117647058826,11.904761904761907,4.2635080638870555
1995-08-31,15.92352119253266,99.61056,-1.1613226557896894,29.411764705882355,2.3809523809523836,9.184946333689044
1995-09-30,20.659368043766893,99.61261,-0.9601580531148528,35.294117647058826,2.3809523809523836,11.129089309177093
1995-10-31,20.218632410066043,99.60483,-0.7735567988694925,29.411764705882355,2.3809523809523836,9.336756042001817
1995-11-30,20.500843330609165,99.59715,-0.5915751813276415,23.52941176470588,-2.3809523809523836,4.509715075095092
1995-12-31,20.715088958674134,99.59523,-0.4148901175392723,35.294117647058826,4.545454545454541,6.969174509872217
1996-01-31,17.515528983485925,99.60538,-0.24421562282064713,35.294117647058826,23.913043478260864,-2.7016850123508562
1996-02-29,17.530971000899296,99.62937,-0.08632729566144803,47.05882352941176,0.0,4.114797994236301
1996-03-31,14.716392142215104,99.66536,0.05264205701702451,52.94117647058824,12.5,4.0706499840058115
1996-04-30,18.72177062278233,99.70824,0.16514344845192852,52.94117647058824,16.666666666666664,10.29219544546515
1996-05-31,20.166647923483513,99.75172,0.2467382029253713,52.94117647058824,20.833333333333336,14.138701739557142
1996-06-30,16.911888159442345,99.79005,0.29714750059677897,58.82352941176471,20.833333333333336,17.489000680730065
1996-07-31,13.366369961873342,99.8265,0.3329157573830628,58.82352941176471,20.833333333333336,16.10438300093872
1996-08-31,14.39850149300477,99.8643,0.36685368011484343,58.82352941176471,29.166666666666664,14.882417509964093
1996-09-30,12.50401336051848,99.908,0.40862045368439226,70.58823529411765,16.666666666666664,15.058211004942994
1996-10-31,14.13459867832988,99.95284,0.4460374264749163,70.58823529411765,20.833333333333336,12.172905462576491
1996-11-30,16.323191061368863,99.99632,0.47276408975325523,70.58823529411765,20.833333333333336,14.405417655786078
1996-12-31,13.507837179867316,100.048,0.5067580004575376,76.47058823529412,29.166666666666664,11.251228094141968
1997-01-31,17.022480321780893,100.1134,0.5578685379535386,88.23529411764706,29.166666666666664,15.556485685694803
1997-02-28,20.438372916396894,100.1962,0.6326489231226731,82.35294117647058,14.000000000000002,19.478107182341155
1997-03-31,19.30207063985733,100.2906,0.7197768805572053,82.35294117647058,15.384615384615385,21.462322785154797
1997-04-30,16.85855062680471,100.3923,0.8113270969532635,82.35294117647058,26.923076923076927,19.298736550102515
1997-05-31,19.506280742893455,100.4827,0.8727467170729852,70.58823529411765,11.538461538461542,19.12711606754103
1997-06-30,22.75520041784039,100.5657,0.9131237697669832,70.58823529411765,26.923076923076927,19.4563597238624
1997-07-31,32.362042055330065,100.6323,0.9161663935540361,58.82352941176471,15.384615384615385,22.0705736317276
1997-08-31,27.93199274168414,100.669,0.8592223398132148,52.94117647058824,7.692307692307687,22.37304726960004
1997-09-30,31.9205953556274,100.6759,0.7474779922539909,52.94117647058824,11.538461538461542,22.988898326194658
1997-10-31,35.34395917338051,100.6388,0.5604357563980216,47.05882352941176,7.692307692307687,24.343621852550708
1997-11-30,34.4602848378186,100.5633,0.315666063268111,29.411764705882355,3.8461538461538436,23.074838514475484
1997-12-31,35.2464826841357,100.4677,0.052728756029793544,23.52941176470588,3.8461538461538436,22.44276058070836
1998-01-31,33.107477234998456,100.3683,-0.19411613886536827,17.647058823529413,0.0,20.269756161859252
1998-02-28,38.84198983833601,100.267,-0.41887453726221224,17.647058823529413,-7.6923076923076925,20.136586052627667
1998-03-31,41.85055851401817,100.1546,-0.6356350340937666,23.52941176470588,3.8461538461538436,16.8815176085505
1998-04-30,40.659344937064816,100.0245,-0.8531534434008705,29.411764705882355,-1.8518518518518545,16.69553258547773
1998-05-31,31.06794587090225,99.87923,-1.0631246538031576,23.52941176470588,1.851851851851849,16.935202477580045
1998-06-30,28.542445790374636,99.71823,-1.2661224952609587,23.52941176470588,1.851851851851849,14.707933246768533
1998-07-31,19.729477222515374,99.54862,-1.4480037542648887,23.52941176470588,9.259259259259256,9.389067580025824
1998-08-31,20.136940102675613,99.38332,-1.5864458322188852,29.411764705882355,9.259259259259256,9.648219187229483
1998-09-30,16.465094926980026,99.25554,-1.6259064792620137,47.05882352941176,16.666666666666664,4.5014642049011835
1998-10-31,20.83308615651601,99.19951,-1.5136039891148414,58.82352941176471,32.14285714285714,5.850260094241955
1998-11-30,21.995473300633172,99.23512,-1.2297789716306085,47.05882352941176,32.14285714285714,9.08814002503634
1998-12-31,22.647729581483222,99.34563,-0.8238659813013527,64.70588235294117,29.31034482758621,9.231191652328096
1999-01-31,27.72472931741262,99.50487,-0.3578881366519795,70.58823529411765,36.206896551724135,10.100833909055137
1999-02-28,22.822129880408507,99.68179,0.10276346114758894,64.70588235294117,36.66666666666667,11.952617211942272
1999-03-31,22.836318935005494,99.85908,0.5225210100484645,76.47058823529412,32.758620689655174,11.173311359581572
1999-04-30,27.487851333011054,100.0368,0.8991111175562452,82.35294117647058,43.103448275862064,13.94253551472341
1999-05-31,27.96449132669508,100.2133,1.2260872305759847,100.0,36.206896551724135,11.923232104497018
1999-06-30,27.90123643518234,100.3852,1.4944775935516077,100.0,33.333333333333336,14.63719875870187
1999-07-31,27.738885210875463,100.5509,1.6991643392939295,100.0,30.000000000000004,15.698129279919655
1999-08-31,32.40244049092432,100.708,1.8350472173182908,100.0,30.000000000000004,15.119594003385302
1999-09-30,23.22815565082817,100.857,1.905018656760646,88.23529411764706,19.999999999999996,17.073396119831486
1999-10-31,19.372881540758904,101.0021,1.9241581020422274,82.35294117647058,26.66666666666667,15.093166205740538
1999-11-30,18.90870573266991,101.1413,1.9007678674399102,82.35294117647058,3.3333333333333326,15.683866527704787
1999-12-31,22.320728689988673,101.2611,1.8252411283485372,82.35294117647058,6.666666666666665,16.830718784303475
2000-01-31,12.994684095224265,101.349,1.6894328895564144,76.47058823529412,-3.3333333333333326,19.129011396833384
2000-02-29,11.91445441462104,101.3893,1.4772488945502147,58.82352941176471,-3.125,18.204448844836488
2000-03-31,12.803237084355677,101.3838,1.2026270238293222,52.94117647058824,-3.125,17.78632572087056
2000-04-30,4.5344735141907595,101.3388,0.8846549624499431,29.411764705882355,-6.25,12.57904804853694
2000-05-31,-1.6297702980037012,101.2583,0.5369912810352133,23.52941176470588,-12.5,6.882844763285849
2000-06-30,0.35594660788959415,101.1484,0.17606555242241484,17.647058823529413,-16.666666666666668,2.8710764683542838
2000-07-31,2.4714414350023994,101.0114,-0.19028537585626282,17.647058823529413,-10.606060606060607,0.8712418586804143
2000-08-31,2.2204621701374037,100.8513,-0.5518315192599061,11.76470588235294,-10.606060606060607,-0.878312150234247
2000-09-30,4.306967140261808,100.6614,-0.9188585150716619,5.88235294117647,-14.705882352941174,-4.109168355614465
2000-10-31,-0.01898675697770526,100.4334,-1.3034207790631882,11.76470588235294,-14.705882352941174,-5.4876836460938385
2000-11-30,-11.002412406216717,100.1714,-1.6932073793425388,11.76470588235294,-11.764705882352944,-11.662142976703155
2000-12-31,-16.953710019601175,99.88882,-2.060072449053152,5.88235294117647,-8.823529411764708,-22.23685516997262
2001-01-31,-10.445286539997111,99.61724,-2.3471207565561656,5.88235294117647,2.941176470588236,-25.267206433950054
2001-02-28,-19.52872277221985,99.38276,-2.513811535524482,11.76470588235294,17.647058823529417,-28.32175537370278
2001-03-31,-30.189927702653463,99.19891,-2.548143696562505,23.52941176470588,23.529411764705888,-28.66710181393016
2001-04-30,-21.59269575601594,99.06007,-2.4741705026391685,17.647058823529413,22.72727272727273,-29.217079934379917
2001-05-31,-10.570116141436506,98.95383,-2.3264455560640585,35.294117647058826,28.787878787878785,-22.636583460938073
2001-06-30,-19.22315383261551,98.85658,-2.1577581421004908,29.411764705882355,28.787878787878785,-23.250444489768984
2001-07-31,-10.646091748877366,98.76365,-1.982283115117582,29.411764705882355,25.757575757575758,-23.45986811685552
2001-08-31,-8.758153931495254,98.67631,-1.8024014647121192,41.17647058823529,22.72727272727273,-24.172478451346397
2001-09-30,-16.217120361871466,98.61448,-1.585766178104663,41.17647058823529,25.757575757575758,-26.534384046871626
2001-10-31,-18.467353395313776,98.62646,-1.251299022332475,41.17647058823529,28.787878787878785,-27.260643663051805
2001-11-30,-0.814974775773246,98.73141,-0.7796321395417323,58.82352941176471,31.818181818181824,-22.271573820522967
2001-12-31,6.674870264731952,98.91518,-0.21557747713799813,82.35294117647058,40.625,-12.502153531756775
2002-01-31,1.2415741807326572,99.14255,0.3600316101129266,88.23529411764706,40.625,-9.359354145456944
2002-02-28,6.026044589086609,99.37242,0.8644695135690199,88.23529411764706,40.90909090909091,-6.135584446471129
2002-03-31,23.62377940193842,99.56135,1.2204130649526803,88.23529411764706,32.35294117647059,0.451760130090216
2002-04-30,11.902915306988518,99.67086,1.3688959953440047,76.47058823529412,32.35294117647059,6.533426150386126
2002-05-31,9.402146242997288,99.67605,1.282427186240696,47.05882352941176,20.588235294117652,6.050344850007874
2002-06-30,9.485939492252271,99.58842,1.0047018155468095,29.411764705882355,23.529411764705888,9.384796110336495
2002-07-31,5.250236060793372,99.4452,0.6222915287471977,23.52941176470588,20.588235294117652,5.719761472262734
2002-08-31,14.281504760166236,99.28616,0.21935339515223973,5.88235294117647,20.588235294117652,4.9138361090734906
2002-09-30,19.000869141957434,99.13441,-0.15773186164648223,23.52941176470588,14.70588235294118,7.846801154168519
2002-10-31,25.055059147583833,99.00304,-0.4821007422461179,23.52941176470588,17.647058823529417,6.067207933542157
2002-11-30,24.999467568407656,98.89471,-0.7409826512421205,23.52941176470588,23.529411764705888,7.13121510917219
2002-12-31,13.785468974973995,98.79063,-0.9588128837686867,23.52941176470588,20.588235294117652,3.0765470550221723
2003-01-31,17.43905510705224,98.685,-1.1351529824046622,23.52941176470588,23.529411764705888,1.0378961629467862
2003-02-28,26.23690454245934,98.59531,-1.2309659468906204,29.411764705882355,21.42857142857143,1.1637361200088783
2003-03-31,23.00230718351265,98.55981,-1.1776132734997447,35.294117647058826,27.142857142857146,-1.8567889235753867
2003-04-30,44.01130450652818,98.60691,-0.9365850969031442,52.94117647058824,32.85714285714286,0.5518691226134358
2003-05-31,55.09590117463457,98.73372,-0.5370585303407154,76.47058823529412,35.71428571428571,4.5890321166664005
2003-06-30,58.57683387999777,98.92163,-0.04100785055437939,88.23529411764706,35.71428571428571,7.916505337237004
2003-07-31,55.25886694576614,99.15268,0.4946113931499525,94.11764705882352,41.42857142857142,12.739226379508281
2003-08-31,38.23336476196005,99.41029,1.023135399495743,94.11764705882352,32.85714285714286,16.056808379191494
2003-09-30,43.84058467659005,99.68353,1.5167483910950352,94.11764705882352,32.85714285714286,19.633582631419007
2003-10-31,48.26365995981081,99.95182,1.9346240294382255,94.11764705882352,33.333333333333336,26.33671956086569
2003-11-30,42.63920489856229,100.1915,2.235436040709999,94.11764705882352,27.77777777777778,30.850758549863265
2003-12-31,52.63054451828037,100.3858,2.395315599610697,94.11764705882352,27.77777777777778,32.31517855762752
2004-01-31,59.049973289821246,100.5276,2.408769347898726,88.23529411764706,30.555555555555557,36.22927243635011
2004-02-29,68.15738095341462,100.6127,2.2765318773766694,82.35294117647058,27.77777777777778,37.14919969703416
2004-03-31,66.49807154552296,100.6491,2.0260371890872904,70.58823529411765,33.333333333333336,40.65226661142937
2004-04-30,45.46946507554998,100.6466,1.6928057874901299,52.94117647058824,33.333333333333336,39.029488841769236
2004-05-31,38.592891288821825,100.6181,1.3206345701297266,52.94117647058824,25.0,35.13271575570581
2004-06-30,37.33420704625725,100.5729,0.9435105132403265,52.94117647058824,22.22222222222222,34.26804077511146
2004-07-31,37.394034182845026,100.5188,0.5877649794498581,47.05882352941176,16.666666666666664,32.36398510076573
2004-08-31,44.287976010856816,100.4581,0.2652454175685648,47.05882352941176,8.333333333333337,33.6357169274727
2004-09-30,48.543045590584356,100.406,0.00849683082869035,47.05882352941176,2.777777777777779,32.265795251703246
2004-10-31,38.826692577489645,100.3665,-0.1746650146793769,47.05882352941176,0.0,30.480986207600512
2004-11-30,42.79818735221369,100.3383,-0.2897686874078431,52.94117647058824,0.0,25.619297874736404
2004-12-31,44.45174282316174,100.3087,-0.36645792084621576,29.411764705882355,-2.777777777777779,29.06385332224055
2005-01-31,41.93896940615989,100.2612,-0.44179345216308263,17.647058823529413,0.0,26.20496446463339
2005-02-28,31.42439186789117,100.1942,-0.5240213157396738,11.76470588235294,-2.777777777777779,26.446840892103094
2005-03-31,28.6812698537815,100.1222,-0.5922630918683325,11.76470588235294,2.777777777777779,22.80345187704877
2005-04-30,26.655360477734813,100.0716,-0.6047924459724072,23.52941176470588,0.0,22.726415823811212
2005-05-31,28.81833677123575,100.0464,-0.5634019868536342,17.647058823529413,0.0,21.594874387174723
2005-06-30,24.813469714906095,100.075,-0.42366189400146936,52.94117647058824,-2.777777777777779,21.752928226393642
2005-07-31,32.62504540780806,100.1415,-0.22528867725309,58.82352941176471,0.0,21.24196823243376
2005-08-31,28.671780043645615,100.2349,0.004466585207879348,64.70588235294117,-1.3513513513513487,16.5965058093562
2005-09-30,21.947317045776067,100.3493,0.24962443154062441,76.47058823529412,1.3513513513513487,12.392415125265146
2005-10-31,17.88592136136983,100.4782,0.4962339579357433,70.58823529411765,-6.756756756756754,12.450774889111521
2005-11-30,15.631113952629061,100.6113,0.724865131935104,76.47058823529412,-9.459459459459458,15.57290840993074
2005-12-31,13.05935332755477,100.7359,0.9129810766118567,82.35294117647058,-12.16216216216216,15.5807282366661
2006-01-31,19.15918356630584,100.8453,1.0491355513632499,82.35294117647058,-14.864864864864863,16.16159098712956
2006-02-28,20.08898241832896,100.9364,1.1270824100226804,76.47058823529412,-22.972972972972972,17.041056168279066
2006-03-31,22.437469372852267,101.0026,1.1344273214261733,82.35294117647058,-20.27027027027027,19.330424643719464
2006-04-30,26.5683829335989,101.0376,1.062736934021686,70.58823529411765,-21.052631578947366,18.054451966430022
2006-05-31,24.26677152538791,101.0428,0.9229896513341771,70.58823529411765,-18.42105263157895,14.925517804032815
2006-06-30,26.597687026945923,101.0398,0.7637724915851862,64.70588235294117,-31.57894736842105,9.426084722622196
2006-07-31,26.41358548875991,101.0464,0.6274384832349398,64.70588235294117,-34.21052631578947,6.201487742239854
2006-08-31,29.687146284017984,101.0791,0.5485220321788518,82.35294117647058,-31.57894736842105,7.1603863856947205
2006-09-30,28.549078392377243,101.1392,0.5293291445420891,88.23529411764706,-36.8421052631579,7.599831486092772
2006-10-31,43.05027639222975,101.219,0.5546126148429806,94.11764705882352,-31.57894736842105,7.7387998337324495
2006-11-30,40.64232903104686,101.3079,0.6040728768271322,94.11764705882352,-31.57894736842105,5.022503299316842
2006-12-31,34.66206144583746,101.3956,0.6580589062429567,94.11764705882352,-31.57894736842105,4.352684407298398
2007-01-31,25.78118256705341,101.4712,0.695483092002334,94.11764705882352,-21.052631578947366,3.0871708589157913
2007-02-28,23.886661044332165,101.5361,0.7184562830874484,88.23529411764706,-23.68421052631579,0.5940775913843007
2007-03-31,25.40416740626906,101.5906,0.7263835112462971,88.23529411764706,-21.052631578947366,-2.4298220138166653
2007-04-30,19.409683139847065,101.6324,0.7128589298691139,82.35294117647058,-23.68421052631579,-3.8319296641692784
2007-05-31,21.931322159308152,101.6627,0.6772822457039638,82.35294117647058,-23.68421052631579,-2.313481796476252
2007-06-30,16.278868658309477,101.6685,0.5931544168996936,64.70588235294117,-21.052631578947366,-5.029015247667645
2007-07-31,8.430925286024342,101.6428,0.45032337300574454,47.05882352941176,-23.68421052631579,-6.869179417962366
2007-08-31,-1.5002802881786197,101.5851,0.25433550653846737,41.17647058823529,-23.68421052631579,-13.180681700762271
2007-09-30,0.885543274753462,101.5077,0.0365819980427915,23.52941176470588,-15.789473684210526,-13.605651970915556
2007-10-31,-14.52145044795085,101.4228,-0.17360172424034204,23.52941176470588,-18.42105263157895,-15.842892153716225
2007-11-30,-22.94832686972018,101.3305,-0.37202723656186265,23.52941176470588,-15.789473684210526,-15.49304774163825
2007-12-31,-30.173977899469655,101.2319,-0.5543312865007266,23.52941176470588,-21.052631578947366,-19.317759394385796
2008-01-31,-39.84063385500156,101.119,-0.7343678905792643,11.76470588235294,-15.789473684210526,-23.398550837324894
2008-02-29,-47.05421251539485,100.9713,-0.9490230886425479,5.88235294117647,-15.789473684210526,-25.018433973238412
2008-03-31,-48.89816863796325,100.7815,-1.2079232505133177,5.88235294117647,-13.157894736842108,-27.91300590227442
2008-04-30,-42.13812250550584,100.5434,-1.5175794236870956,5.88235294117647,-23.68421052631579,-30.28767605608339
2008-05-31,-38.5863813008467,100.2399,-1.9036496128465927,0.0,-31.57894736842105,-29.834908205266604
2008-06-30,-35.96600470411935,99.8547,-2.3876067110301733,0.0,-36.8421052631579,-30.382309310186063
2008-07-31,-37.947225784353535,99.3682,-2.99639733912133,0.0,-34.21052631578947,-32.18244025422574
2008-08-31,-33.25465420619504,98.7692,-3.7399869261964938,0.0,-34.21052631578947,-31.222173892004566
2008-09-30,-50.381871396164996,98.0669,-4.590274793015396,0.0,-28.947368421052634,-30.68697620571749
2008-10-31,-79.08234997219033,97.3107,-5.44711778382225,0.0,-5.263157894736842,-41.82287793028636
2008-11-30,-84.08839334325336,96.6016,-6.123994485971011,5.88235294117647,7.8947368421052655,-45.26634856878286
2008-12-31,-78.66957199401952,96.0349,-6.458532675045291,17.647058823529413,26.315789473684216,-50.42081878257134
2009-01-31,-60.96214141016019,95.6667,-6.369110718948221,41.17647058823529,31.57894736842105,-50.87001003087182
2009-02-28,-68.10489813855322,95.5297,-5.821195350054424,47.05882352941176,36.8421052631579,-51.666954460580484
2009-03-31,-73.47870412900913,95.636,-4.821775455924396,76.47058823529412,42.10526315789473,-52.85551423429102
2009-04-30,-69.31557592871614,95.9618,-3.445645499870764,94.11764705882352,44.73684210526315,-49.25736613129574
2009-05-31,-61.40811770651107,96.436,-1.8567990697925012,100.0,42.10526315789473,-44.19044630108096
2009-06-30,-36.93502866490655,96.9908,-0.21327724396428493,100.0,42.10526315789473,-34.41760550811528
2009-07-31,-18.54244678505562,97.5699,1.348813662866462,100.0,47.36842105263158,-28.83836410505104
2009-08-31,-9.384826342064754,98.1288,2.7163720699433895,100.0,42.10526315789473,-23.057046962235262
2009-09-30,13.664305031189876,98.6379,3.808072179468695,100.0,42.10526315789473,-14.363415450853406
2009-10-31,46.46299191163037,99.0762,4.566205032673153,100.0,36.8421052631579,-3.7288727256055116
2009-11-30,63.355600245961284,99.4429,4.986766520551527,88.23529411764706,39.473684210526315,3.3137112095080647
2009-12-31,75.34815080313264,99.7485,5.1083202402480765,82.35294117647058,39.473684210526315,13.436698509233217
2010-01-31,73.05739413966488,99.9948,4.9694558507039375,76.47058823529412,42.10526315789473,20.27906197070015
2010-02-28,86.9954994076663,100.1817,4.615658984929965,82.35294117647058,42.10526315789473,26.11877892178716
2010-03-31,93.61544102158267,100.3173,4.113762475120524,76.47058823529412,34.210526315789465,39.158708849775266
2010-04-30,87.93297444511117,100.3949,3.5017511251606237,58.82352941176471,31.57894736842105,43.29654270275442
2010-05-31,65.67668939967763,100.4263,2.84856153514275,41.17647058823529,28.947368421052634,43.334009776862565
2010-06-30,39.519636124895165,100.4331,2.226042529708508,47.05882352941176,18.42105263157895,36.739794030255595
2010-07-31,41.982124580597755,100.4449,1.7048292868639265,47.05882352941176,10.526315789473683,33.213313383354674
2010-08-31,31.53691136332758,100.5226,1.399046857405125,58.82352941176471,10.526315789473683,29.290583950923118
2010-09-30,30.604775599978883,100.5992,1.167984139924826,70.58823529411765,10.526315789473683,24.360463626846823
2010-10-31,41.073246398895904,100.702,1.0536991533860203,76.47058823529412,5.263157894736848,24.021521636245545
2010-11-30,39.8791453329143,100.8199,1.0197436750319469,70.58823529411765,2.631578947368418,25.707977260047358
2010-12-31,32.00053408816202,100.9299,1.0097989189702332,70.58823529411765,2.631578947368418,26.158184420284215
2011-01-31,34.5646065277152,101.0053,0.9662657431413209,70.58823529411765,2.631578947368418,27.095101138588475
2011-02-28,37.91192511138751,101.016,0.8299553985392549,41.17647058823529,-7.8947368421052655,34.84330570954914
2011-03-31,34.23827375394296,100.9459,0.5724151267935156,11.76470588235294,-5.263157894736842,33.64609227252444
2011-04-30,37.699678664742855,100.8003,0.20845339707781818,11.76470588235294,-10.526315789473683,31.228784823141233
2011-05-31,44.02848334445954,100.5899,-0.23916017922768162,5.88235294117647,-7.8947368421052655,27.604211387455052
2011-06-30,46.242794355705854,100.3372,-0.7261555188178193,5.88235294117647,-5.263157894736842,24.005320478824117
2011-07-31,33.28508607729618,100.0705,-1.1982884679049022,5.88235294117647,-7.8947368421052655,26.35290382837411
2011-08-31,28.237955408278193,99.82104,-1.5962466040770096,5.88235294117647,-5.263157894736842,18.672399698166206
2011-09-30,16.199868441299348,99.633,-1.832998782380514,17.647058823529413,-5.263157894736842,23.140387084964395
2011-10-31,22.695938188890143,99.53265,-1.8705624874537818,23.52941176470588,2.631578947368418,24.466791512492527
2011-11-30,17.72192036151992,99.51232,-1.731827439375195,35.294117647058826,10.526315789473683,22.4048541129195
2011-12-31,21.888151988644687,99.54459,-1.4757865141555442,35.294117647058826,15.789473684210531,23.206950967675265
2012-01-31,25.342568542089595,99.59196,-1.1794379418389553,47.05882352941176,23.684210526315784,24.702466290282352
2012-02-29,29.974510896402744,99.6186,-0.9157961279788367,52.94117647058824,23.684210526315784,24.088451168701177
2012-03-31,32.311422696250546,99.60413,-0.7293010862785536,47.05882352941176,21.052631578947366,23.560785722500043
2012-04-30,27.494591658406083,99.54294,-0.6368449631673343,29.411764705882355,26.315789473684216,21.56427633077872
2012-05-31,25.84490167481451,99.44508,-0.6247466803249893,29.411764705882355,26.315789473684216,19.9939506175389
2012-06-30,26.111859347122703,99.32912,-0.6633037705766895,35.294117647058826,18.42105263157895,20.106679232432384
2012-07-31,29.4259422391904,99.22088,-0.7086372204230287,35.294117647058826,28.947368421052634,20.001767431370247
2012-08-31,37.106728254665505,99.14251,-0.7231321739466949,41.17647058823529,28.947368421052634,23.354173725036194
2012-09-30,43.35956372299969,99.10686,-0.6848910789518499,41.17647058823529,28.947368421052634,23.950782915039888
2012-10-31,34.09036107907405,99.11353,-0.591676936669316,35.294117647058826,28.947368421052634,25.055475308237515
2012-11-30,31.999214065922775,99.16305,-0.43540812664501516,70.58823529411765,31.57894736842105,21.32442342596856
2012-12-31,35.25376344818831,99.249,-0.22209755754674632,76.47058823529412,28.947368421052634,20.713726866174575
2013-01-31,34.71185918069864,99.35722,0.02462136462241915,76.47058823529412,31.57894736842105,18.72675571007744
2013-02-28,25.26443415955815,99.47528,0.2806039424052784,76.47058823529412,31.57894736842105,18.036092465610682
2013-03-31,24.451364257973932,99.5872,0.51130895211611,70.58823529411765,28.947368421052634,19.516051704168014
2013-04-30,32.01759142904589,99.69083,0.7071273617029306,64.70588235294117,28.947368421052634,19.465872469461182
2013-05-31,37.18015678142492,99.79935,0.8864931360093493,70.58823529411765,28.37837837837838,22.379374942360705
2013-06-30,28.754896045412746,99.91107,1.0396391160486331,64.70588235294117,25.67567567567568,25.58432722895575
2013-07-31,31.576619711901373,100.0236,1.1586567489261483,64.70588235294117,25.67567567567568,24.88891982364897
2013-08-31,24.720732837183988,100.1354,1.2416801149465613,70.58823529411765,25.67567567567568,24.149406355445716
2013-09-30,24.637319062019714,100.2383,1.2782450284767037,70.58823529411765,22.972972972972972,25.749116618767015
2013-10-31,25.25148735692667,100.3267,1.2660622881830648,64.70588235294117,25.67567567567568,21.207126562134825
2013-11-30,29.170979483409397,100.3958,1.2052187870891231,64.70588235294117,28.37837837837838,22.89204245524021
2013-12-31,26.206896920909703,100.4375,1.090544447240788,52.94117647058824,25.67567567567568,22.4127248416464
2014-01-31,24.439654863052557,100.457,0.9418567748919315,52.94117647058824,17.567567567567565,22.644453130518745
2014-02-28,28.7404359549948,100.467,0.7897205018178681,47.05882352941176,20.270270270270274,20.380114313385967
2014-03-31,28.91369871151079,100.4723,0.6459863634729288,52.94117647058824,14.864864864864868,22.790932663970437
2014-04-30,21.46595261703807,100.4644,0.49465902004510554,52.94117647058824,14.864864864864868,22.754491701179784
2014-05-31,27.821590006470437,100.4446,0.3388845713051296,47.05882352941176,20.270270270270274,20.596830181568002
2014-06-30,34.84319422424692,100.4211,0.19632191020319567,58.82352941176471,14.864864864864868,21.10923995606115
2014-07-31,32.41609053031409,100.4006,0.08026674090224617,64.70588235294117,17.567567567567565,23.817619420188006
2014-08-31,37.53362030537056,100.3848,-0.00660501553255699,58.82352941176471,12.16216216216216,23.85605909689184
2014-09-30,34.1483451937723,100.3807,-0.05234872551174874,58.82352941176471,17.567567567567565,24.844493556040057
2014-10-31,33.90422889249106,100.3809,-0.0737844956306617,52.94117647058824,14.864864864864868,25.660737949131054
2014-11-30,31.321963279433405,100.3821,-0.07987616035372014,47.05882352941176,17.567567567567565,25.37985062322542
2014-12-31,31.734882504110907,100.3836,-0.07502248042055726,52.94117647058824,17.567567567567565,24.346987676714082
2015-01-31,30.177401436036316,100.3861,-0.062176161410988584,52.94117647058824,22.972972972972972,23.868753815173704
2015-02-28,33.60508840889984,100.3801,-0.062348304228819984,58.82352941176471,31.081081081081084,21.910584525773594
2015-03-31,32.319564189793006,100.36,-0.08598705221949388,52.94117647058824,28.947368421052634,16.142020905159423
2015-04-30,34.67248773654376,100.3239,-0.13514394366296756,29.411764705882355,31.57894736842105,17.234420350787445
2015-05-31,28.106649217733757,100.2715,-0.20993492430591232,29.411764705882355,26.315789473684216,16.338039422106252
2015-06-30,24.33376207915153,100.2063,-0.3032468768308121,23.52941176470588,26.315789473684216,17.54030391876439
2015-07-31,21.609927208284976,100.1262,-0.41753812197872264,17.647058823529413,28.947368421052634,16.735030536133443
2015-08-31,15.480748614500712,100.0411,-0.5318975053015436,17.647058823529413,28.947368421052634,15.72973651518069
2015-09-30,12.747812713802162,99.96792,-0.6138107495553129,23.52941176470588,23.684210526315784,11.565746966520184
2015-10-31,17.702533230110124,99.90924,-0.6585985249748916,35.294117647058826,23.684210526315784,10.555020790234138
2015-11-30,17.147458624292465,99.85161,-0.6925054361864937,35.294117647058826,21.052631578947366,9.751754569554532
2015-12-31,14.125547224855202,99.79031,-0.7242054874841273,29.411764705882355,15.789473684210531,6.501601170485829
2016-01-31,5.514670162027935,99.72761,-0.7489253284728079,29.411764705882355,13.157894736842103,4.104289690381755
2016-02-29,1.792728927398103,99.66822,-0.7576367207184234,35.294117647058826,13.157894736842103,4.057014500221243
2016-03-31,10.953916555666346,99.62872,-0.7216201393983823,47.05882352941176,13.157894736842103,7.199724280961064
