date,total,pceGoods,pceServices,fixedInv,govt,netExports,inventories
2025-12-23,2.9721213343643305,,,,,,
2026-01-05,2.6786108614324178,,,,,,
2026-01-06,2.874722124313478,,,,,,
2026-01-07,2.9031401951134406,,,,,,
2026-01-08,5.447829407579996,,,,,,
2026-01-09,5.130825586335397,,,,,,
2026-01-13,5.109864481541493,,,,,,
2026-01-14,5.296166955177606,,,,,,
2026-01-15,5.19260979192111,,,,,,
2026-01-16,5.274120581205,,,,,,
2026-01-21,5.40669273181158,,,,,,
2026-01-22,5.372100784479716,,,,,,
2026-01-26,5.398831769649237,,,,,,
2026-01-29,4.237321854443321,,,,,,
2026-01-30,4.231863333423913,,,,,,
2026-02-02,4.223474198869526,,,,,,
2026-02-04,4.18242227629815,,,,,,
2026-02-10,3.6752650158609512,,,,,,
2026-02-11,3.67647409425067,,,,,,
2026-02-12,3.6423140642753093,,,,,,
2026-02-13,3.6403141540449324,,,,,,
2026-02-18,3.5892895591493224,,,,,,
2026-02-19,2.9989686770822033,,,,,,
2026-02-20,3.1261025675693332,0.33629378226403894,1.6029443069024434,0.6623513627547127,0.27458100308566624,-0.5132193324118592,0.7631514449744858
2026-02-23,3.1420074159159483,0.30184054243812986,1.6028526783211898,0.7145602553754629,0.2745781027813031,-0.513120253701731,0.7612960907016082
2026-02-24,3.1361098308263724,0.30641751847627263,1.6056878088772313,0.7185315821347159,0.2745249146758697,-0.5141942730926441,0.7451422797549706
2026-02-27,3.0321085056833175,0.3068064377679812,1.6052819268695055,0.6296927538940579,0.25987535666986517,-0.5139422564724206,0.7443942869542808
2026-03-02,3.017179073812226,0.29501130394299596,1.6003765521694555,0.6225839283884324,0.2596377059524782,-0.5139878666254772,0.7535574499844155
2026-03-04,3.20681558107232,0.4016968032487751,1.6304703847693767,0.6734378696744833,0.2611774843390194,-0.5189270268203322,0.7589600658610408
2026-03-05,3.1820743078091684,0.39259102102127713,1.625115392898389,0.6676876989629223,0.26090947746950677,-0.5228204215689491,0.758591139026029
2026-03-06,2.1227350731324535,-0.16138868748442592,1.3590786288325585,0.5054203547011575,0.25265662504733927,-0.500100536236109,0.6670686882719056
2026-03-10,2.155596742397914,-0.15925880389939262,1.361484717167176,0.534035191796916,0.25276781459132447,-0.5005817073460561,0.6671495300878066
2026-03-11,2.2064554580967455,-0.15875056951411784,1.36224137733959,0.5354623186642318,0.30220231515662477,-0.5007712936211031,0.6660713100715012
2026-03-12,2.742930021015022,-0.16121173585996784,1.394659145846464,0.8624258655329299,0.30304125693407613,-0.3233714116133992,0.667386900174912
2026-03-13,2.697860576042288,-0.026505767896768267,1.2710433160142416,0.8258014349597724,0.28315557013086334,-0.3241202465305981,0.6684862693647252
2026-03-16,2.8367509865529605,-0.00666547702329261,1.3144149949021395,0.854826867776127,0.2844206294921393,-0.33888428068800136,0.7286382520938045
2026-03-18,2.811439734690424,-0.0063485504519406365,1.3144928819942596,0.8478973115588664,0.28439715117188513,-0.3385216192322256,0.7095225596496659
2026-03-19,2.3264203263979155,-0.0057922201231583115,1.3134059711823267,0.5386094233806594,0.28408134434607946,-0.33667282764504947,0.5327886352571483
2026-03-23,1.9990569517755574,-0.0055535061512755534,1.312146357240682,0.22064610033010668,0.2751687160368115,-0.335496672982669,0.5321459573019843
2026-03-25,2.1211542220169077,-0.0054634717888079835,1.3128047857744,0.22069808938994423,0.275291741296425,-0.21239923379560618,0.5302223111405909
2026-04-01,1.945263345280579,-0.2860841920960281,1.3263622109675643,0.29163124969818943,0.27546026669552465,-0.22514817043243046,0.5630419804478267
2026-04-02,1.6372673305045549,-0.2758399989537739,1.2545418011315788,0.5829137706610614,0.27524511541946284,-0.7619935568163052,0.5624001990626457
2026-04-03,1.4377873759471749,-0.34205549517060996,1.2178141905904007,0.5350285200902216,0.24108232578305067,-0.7471010072419331,0.5330188418960231
2026-04-06,1.4360713319038432,-0.34319456415661315,1.2174604598566836,0.5348053993303108,0.24110430306376585,-0.7471197165725398,0.5330154503822226
2026-04-07,1.320461852530208,-0.34321390380192407,1.218165818024885,0.5346503985461759,0.24112682392159018,-0.7482687165001382,0.4180014323396233
2026-04-09,1.307771217035758,-0.42512339001295474,1.1540399857316432,0.5919231699376086,0.2463600198382297,-0.7499500259241602,0.4905214574653137
2026-04-10,1.2284048224157296,-0.42419681436653883,1.1540712722072979,0.5974202911432008,0.19427887313649073,-0.7503414902156551,0.45717269051095166
2026-04-13,1.2022199753647378,-0.4259072316588659,1.1529420227074034,0.5738003556092826,0.19420288115912146,-0.7499462812939596,0.45712822884169424
2026-04-14,1.2034842994420147,-0.42549616420940434,1.1531814357641845,0.5890851266760029,0.19348264835210457,-0.7501022211277426,0.44333347398690615
2026-04-15,1.0905653681299,-0.4253346873255203,1.152697901909834,0.5890138025171813,0.19340132051723485,-0.8659735077662557,0.44676053827742285
2026-04-16,0.9456469333894546,-0.45299502519769097,1.0975053611844434,0.5778984137995321,0.19134135503919023,-0.8665949763259433,0.3984918048897462
2026-04-21,1.2410282671005968,-0.12227225967483593,1.0727195563531813,0.5938837969016494,0.19183572471470833,-0.8701860225653073,0.37504747137107847
